0,1,2,3,4,5,6,7,8,9
-0.12606067188790265,1.0903595123630894,-0.7399239129599375,-0.010092523898063723,-0.03930978546744752,1.7040796910160911,-1.3660595173446803,-0.12525060828320586,-0.8772501168984789,-0.06698369872632164
-0.12606067188790265,-0.7739577897869803,-0.7399239129599375,-0.010092523898063723,-0.03930978546744752,-0.09236130832836678,-0.8883836473892752,-0.06924277464154012,-0.5157324252642733,-0.2272508977303577
-0.12606067188790265,-1.4811126285335583,-2.232868786235877,-0.010092523898063723,-0.03930978546744752,1.2506091474922474,-1.3205665773489275,-0.013234940999874422,-0.8682121746076238,-0.06698369872632164
2.215916058348122,0.7689254947510084,0.753020960316002,-0.01009210909069382,-0.03930978546744752,-0.26677305583753746,-1.3660595173446803,0.2668042272084542,-1.012819251261306,0.03986110060970232
-0.12606067188790265,-0.4525237721748993,0.753020960316002,-0.009972644568161937,-0.03262277672792064,-0.7202435993613812,0.7721086624557036,-0.34928194284986874,1.2647422060341893,-0.44094049640240573
2.215916058348122,-1.1596786109214774,0.753020960316002,-0.010075516795897726,-0.038487981363094885,0.8581827155966133,0.7721086624557036,-0.34928194284986874,1.0297557064719556,-0.38751809673439375
-0.12606067188790265,-0.4525237721748993,-2.232868786235877,-0.010092523898063723,-0.03930978546744752,-0.7289641867368397,0.7721086624557036,-0.34928194284986874,0.9845659950176799,-0.44094049640240573
2.215916058348122,0.7689254947510084,0.753020960316002,-0.01009210909069382,-0.03930978546744752,-0.7202435993613812,0.7721086624557036,-0.34928194284986874,-1.0218571935521612,0.36039549861777437
2.215916058348122,-1.1596786109214774,0.753020960316002,-0.010074272373788018,-0.03776749557297751,-0.15340541995657653,0.7721086624557036,-0.34928194284986874,1.2557042637433342,-0.38751809673439375
-2.4680374021239273,-0.9668182003542288,0.753020960316002,-0.010080079676966652,-0.03930978546744752,-0.7289641867368397,0.7721086624557036,-0.34928194284986874,0.34287209236696503,-0.44094049640240573
2.215916058348122,-1.1596786109214774,0.753020960316002,-0.010054776427402608,-0.03930978546744752,-0.7289641867368397,0.7721086624557036,-0.34928194284986874,-0.16325267592092282,-0.38751809673439375
-0.12606067188790265,-0.4525237721748993,0.753020960316002,-0.010007488387233737,-0.03646161507838977,-0.6417583129822544,0.7721086624557036,-0.34928194284986874,1.2647422060341893,-0.44094049640240573
2.215916058348122,-1.1596786109214774,0.753020960316002,-0.010073857566418116,-0.037778753163448094,-0.519670089725835,0.7721086624557036,-0.34928194284986874,1.0116798218902454,-0.3340956970663817
-0.12606067188790265,1.0903595123630894,-0.7399239129599375,-0.010092523898063723,-0.03930978546744752,1.3203738464959156,-1.3660595173446803,0.04277289264179135,-0.8591742323167686,-0.06698369872632164
-0.12606067188790265,1.0903595123630894,-0.7399239129599375,-0.010092523898063723,-0.03930978546744752,1.5558297056332961,-1.3660595173446803,-0.013234940999874422,-0.9766674820978855,-0.01356129905830966
2.215916058348122,-1.1596786109214774,0.753020960316002,-0.010074272373788018,-0.037835041115801014,-0.05747895882653265,0.7721086624557036,-0.34928194284986874,1.1562868985439276,-0.38751809673439375
-0.12606067188790265,2.1189483687217483,-1.8596325679168921,-0.010092523898063723,-0.03930978546744752,0.2215798371881404,-1.1613412873637923,-0.013234940999874422,-0.8953260014801891,-0.06698369872632164
-0.12606067188790265,-0.6453841827421478,0.753020960316002,-0.009782247985376748,-0.03930978546744752,-0.7289641867368397,0.7721086624557036,-0.34928194284986874,0.17115118884071737,-0.38751809673439375
2.215916058348122,0.7689254947510084,0.753020960316002,-0.01009210909069382,-0.03930978546744752,-0.6330377256067958,-1.1158483473680394,1.0509138981917743,-1.0218571935521612,0.8946194952978944
-0.12606067188790265,1.0903595123630894,-0.7399239129599375,-0.010092523898063723,-0.03930978546744752,0.18669748768630628,-1.0703554073722867,0.04277289264179135,-0.8862880591893341,-0.06698369872632164
-0.12606067188790265,1.0903595123630894,-1.1131601312789223,-0.01009210909069382,-0.03930978546744752,-0.7202435993613812,0.7721086624557036,-0.34928194284986874,-1.0218571935521612,2.2836018866662067
2.215916058348122,1.0903595123630894,0.753020960316002,-0.01009210909069382,-0.03901708811521233,-0.5458318518522105,-1.093101877370163,0.6588590627001142,-1.0037813089704508,4.206808274714638
-0.12606067188790265,-0.4525237721748993,0.753020960316002,-0.009952319007036721,-0.03618017531662517,-0.7115230119859226,0.7721086624557036,-0.34928194284986874,0.9936039373085351,-0.38751809673439375
-0.12606067188790265,-0.4525237721748993,0.753020960316002,-0.009996288588246372,-0.03490806759344919,-0.7289641867368397,0.7721086624557036,-0.34928194284986874,1.2647422060341893,-0.44094049640240573
-0.12606067188790265,1.0903595123630894,-0.7399239129599375,-0.010092523898063723,-0.03930978546744752,1.8697708511498032,-1.411552457340433,-0.06924277464154012,-0.9676295398070303,-0.06698369872632164
-0.12606067188790265,-0.4525237721748993,0.753020960316002,-0.010011221653562857,0.024520752500763552,-0.7202435993613812,0.7721086624557036,-0.34928194284986874,1.2647422060341893,-0.44094049640240573
-0.12606067188790265,1.0903595123630894,-0.7399239129599375,-0.010092523898063723,-0.03930978546744752,0.25646218668997456,-1.252327167355298,-0.013234940999874422,-0.9314777706436097,0.5740850972898224
-0.12606067188790265,-0.4525237721748993,0.753020960316002,-0.009956467080735745,-0.025834449674158513,-0.7115230119859226,0.7721086624557036,-0.34928194284986874,1.2647422060341893,-0.44094049640240573
-0.12606067188790265,1.4117935299751703,0.753020960316002,-0.010040258169456024,-0.036641736525919115,-0.7289641867368397,0.7721086624557036,-0.34928194284986874,-0.2717079834111845,3.5657394786984953
-2.4680374021239273,-0.9668182003542288,0.753020960316002,-0.009664442692324474,-0.03930978546744752,3.7185353747470122,0.7721086624557036,-0.34928194284986874,-0.7326430402447967,-0.17382849806234568
-0.12606067188790265,1.0903595123630894,-0.7399239129599375,-0.010092523898063723,-0.03930978546744752,0.5616827448310232,-1.2068342273595452,-0.06924277464154012,-0.9947433666795957,-0.06698369872632164
-0.12606067188790265,1.4117935299751703,0.753020960316002,-0.008704578438370384,-0.035099446631449115,-0.7289641867368397,0.7721086624557036,-0.34928194284986874,0.5417068227657781,0.30697309894976244
-0.12606067188790265,-0.4525237721748993,0.753020960316002,-0.009971814953422132,-0.029538196938980636,-0.537111264476752,0.7721086624557036,-0.34928194284986874,1.2647422060341893,-0.44094049640240573
-0.12606067188790265,1.0903595123630894,-2.232868786235877,-0.010092523898063723,-0.03930978546744752,0.0035651528016770774,-0.9566230573829045,0.04277289264179135,-0.8591742323167686,-0.06698369872632164
-0.12606067188790265,0.7689254947510084,-1.1131601312789223,-0.010092523898063723,-0.03930978546744752,-0.7289641867368397,0.7721086624557036,-0.34928194284986874,-1.0308951358430163,4.901299470398795
